"Data Source","World Development Indicators",

"Last Updated Date","2018-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Cyprus","CYP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.572423472542041","0.589559385714812","0.582093897945773","0.593783643114274","0.568599787660141","0.489809190808292","0.524995506970524","0.489221382826633","0.498245567345833","0.46710730986365","0.459997985452712","0.419494713451688","0.412928367899304","0.443900624289117","0.386249489484696","0.360630539756045","0.340246455719515","0.323814862783725","0.313108732589184","0.296275394681526","0.279379079480412","0.262921396890032","0.250961428464931","0.225356460156742","0.234018033566331","","","",
"Czech Republic","CZE","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13593693029857","1.06435759524852","0.960048429170943","0.871951498559654","0.833638275419282","0.839814632095066","0.79923281186193","0.710545251698145","0.746029129876084","0.68926599724853","0.645640309609401","0.616413911210467","0.5503945669962","0.535718910326918","0.501515687985034","0.458359238229297","0.403442463671713","0.373566435128496","0.384647360287496","0.353694288216312","0.330908676636682","0.307845555302839","0.28409908161494","","","",
"Germany","DEU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.554713297633528","0.510372157945514","0.495237185269024","0.466769125534708","0.448671281450176","0.450550762426492","0.426705309485524","0.410898973683029","0.380034249959829","0.369888102162056","0.363734385189926","0.34298437121894","0.332445765475709","0.31495748202238","0.302372087439675","0.28941820694838","0.260342048976696","0.24997707371808","0.23811016143553","0.236570862219445","0.213734379289636","0.211166754681025","0.207609266524955","0.188764083235432","","","",
"Djibouti","DJI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.272644503109671","0.266255946825622","0.260368560534277","0.272349623085513","0.262863677215077","0.266799878182057","0.279847394658057","0.290250981252004","0.277180672276718","0.267180960285862","0.281328975975332","0.28982908753015","0.303197932562899","0.303908738543824","0.274966357247748","0.262862936732226","0.241193936864507","0.251483227664889","0.251625806596618","0.220280912133194","0.235324887625165","0.201921210303387","0.206703264027696","0.228081228073293","0.251348733229505","","","",
"Dominica","DMA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.190174607165675","0.182936400941751","0.175270795881062","0.178890358922515","0.182849184258992","0.214677175878857","0.186729193455628","0.198979382792005","0.178985653657615","0.183429180597939","0.227407706095031","0.237100534554753","0.221837219984268","0.230827399961502","0.210779202133332","0.210982057878502","0.192652548637483","0.239131267591792","0.187663283087158","0.18845329046016","0.195209819524485","0.176569335669139","0.185271749401586","0.178483926164496","0.172909303645209","","","",
"Denmark","DNK","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.536114596579753","0.613996084937065","0.530683914348456","0.544465921124108","0.541028969789668","0.482117795208847","0.578533646343842","0.467509872246092","0.435291997780821","0.38878704856987","0.335450121993783","0.335042615925694","0.315986387164728","0.337455426902451","0.284403564663567","0.254466684797626","0.271120121734414","0.236180619246523","0.206969403484612","0.19981169797343","0.195327961662278","0.164320393708315","0.145406801574356","0.146865550412456","0.123915096139055","","","",
"Dominican Republic","DOM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.377416637031741","0.393757255927247","0.3788821507661","0.371680339738615","0.377254726042953","0.446064624365934","0.446002938525484","0.421811019284161","0.398523911114788","0.371116061746602","0.366160659383898","0.352096250938104","0.352851168943209","0.349812593771524","0.285982564823171","0.258149956122489","0.240196749824698","0.23034266836384","0.214109489193528","0.205584316357617","0.194885104840861","0.187007170192622","0.186163059541148","0.169517405243902","0.155776654367197","","","",
"Algeria","DZA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.448945849958462","0.451640336799235","0.439742803385226","0.450079630328787","0.467455132716005","0.486461038265211","0.467612372147085","0.409042538112028","0.471675198101747","0.387247117155372","0.348122912493074","0.316731596808929","0.315321508182875","0.293739287776977","0.264912765972149","0.293722942788325","0.264029201640441","0.269310798303975","0.259933624807825","0.279608039992581","0.261668420294179","0.253370959084812","0.258143801153721","0.25571417319486","0.262236853147716","","","",
"East Asia & Pacific (excluding high income)","EAP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24244404766194","1.18691026934074","1.11153359595786","1.05662057210322","0.993882216121852","0.968345104973937","0.919108483217233","0.858317785147495","0.793603465404079","0.744504947439539","0.702913921109619","0.667636486856486","0.666234904681245","0.697437352379265","0.710547285052232","0.698907139690509","0.670232192387532","0.625553699787858","0.609506044510963","0.59558186027077","0.584173375878218","0.588404861371762","0.554283101073992","0.514540973546541","0.477082591590339","","","",
"Early-demographic dividend","EAR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.525336577991501","0.522468666326236","0.503978451597258","0.489936406970353","0.480604224419083","0.463958433048749","0.454333483579338","0.439583497660891","0.438163644031955","0.441199602483328","0.427954078515447","0.416083746662644","0.40901023709018","0.40083773651437","0.38418944046666","0.361031322756859","0.345311738459232","0.327232931896587","0.328491537823338","0.330411748601758","0.308173585274265","0.301655224695495","0.301718475980545","0.277156198731561","0.273673225137108","","","",
"East Asia & Pacific","EAS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.808650760707811","0.774221128816974","0.753340215734517","0.73585471654722","0.716457121114275","0.700246393457161","0.677372333806456","0.64754212991093","0.607601919982078","0.586327760415075","0.560155011095003","0.538060363072523","0.53675589486267","0.55337342410513","0.558097618487947","0.547301229451396","0.52928633721329","0.503799310558616","0.496225509322509","0.491824433954194","0.486591798317679","0.491076602861525","0.468129747283189","0.439732749391342","0.413242504371393","","","",
"Europe & Central Asia (excluding high income)","ECA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.67195435921267","1.59766428171689","1.54444523190055","1.49817285319636","1.43950672417104","1.29249122357248","1.26298819740983","1.2281867949386","1.11501772974628","1.05300866213949","0.99057513019388","0.936024323827838","0.844898576749614","0.757338669972545","0.656567286470483","0.597024395752181","0.528149518009949","0.495509276405345","0.49322321586965","0.453380093615761","0.43688607173715","0.406571125453139","0.381029020331583","","","",
"Europe & Central Asia","ECS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.756622928053689","0.713206098554954","0.654790389154378","0.62617980734071","0.608130472304058","0.559766268129999","0.537985203605833","0.513294487433062","0.479541002348437","0.461721928904961","0.439104989307372","0.434217034407357","0.410272490440859","0.388176028383606","0.356717966022075","0.330436243780356","0.307500542912944","0.289344048111262","0.289837825410084","0.270042537647957","0.262300223786292","0.24716614649187","0.228694405941696","","","",
"Ecuador","ECU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3410079625538","0.310237304214169","0.401162536804621","0.417459375498295","0.221126961110808","0.354428011656442","0.362362216617296","0.259181274585008","0.303727926528853","0.300549012929924","0.280175598327951","0.293841687162508","0.3000598732538","0.30954600433846","0.299867530989147","0.287484765996949","0.254753833960135","0.26831808334961","0.262791327966587","0.276189143609314","0.266432320926561","0.256264321564004","0.235294902524879","0.237166512884823","0.240959757775358","","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.346341459930704","0.343712314356727","0.332208651753101","0.36148726513516","0.31176493534233","0.327460176437169","0.326491238733776","0.322694103667575","0.3466621610231","0.330082159153533","0.345215852974229","0.289381319558013","0.282272118173206","0.311986074361981","0.29751873024945","0.305678781600036","0.296432039608542","0.28549189060485","0.274415824422764","0.270862357490229","0.249552195675359","0.25735065167607","0.247109932468196","0.233973275765002","0.211701479756685","","","",
"Euro area","EMU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.472172832276657","0.443493297174657","0.427102346130846","0.40610454057265","0.396454573040647","0.393341369447287","0.372211563330197","0.361334749002196","0.342779939712638","0.323880965293556","0.315727904547253","0.30245227318423","0.30070128812451","0.290242908851858","0.277219349480904","0.255607199934291","0.236190797439358","0.221070367984862","0.209017054043973","0.207110105419387","0.191285530488448","0.18507885023622","0.175552915535468","0.16221777981504","","","",
"Eritrea","ERI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.254290765320263","0.261670207441105","0.254571523892048","0.198329021268041","0.131516889668154","0.135952768212463","0.134803814662848","0.125569891189674","0.115176689894634","0.139206536153802","0.141635982250985","0.133139670405728","0.095486193865622","0.0946992429098979","0.0736279878764737","0.0871544340560539","0.0842541218346012","0.087892951830648","","","","","","",
"Spain","ESP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.412498720138083","0.401831526091784","0.403556022943208","0.3733112828498","0.380066363790209","0.375050150777769","0.345825197838413","0.352328573835647","0.341973499264148","0.351193448783021","0.337095417276388","0.317958663079627","0.311590367896029","0.303787308376277","0.301955520865779","0.292286561868841","0.25582055550563","0.243036147406688","0.21412878538049","0.191969546736452","0.182023289085397","0.180490506359011","0.176969297119538","0.155944456113086","0.149328889522382","","","",
"Estonia","EST","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.94093008220002","1.89954325559114","1.65062413447901","1.40773440689437","1.3030401698536","1.12914289583309","1.08780175153132","0.931228860823656","0.956333239535541","0.879330824467943","0.748783449845163","0.623554226437486","0.635453624634675","0.577206659522185","0.532439469646824","0.629535355157391","0.57110762493474","0.512019072951222","0.548947619936929","0.520309627358256","","","",
"Ethiopia","ETH","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.148941158120979","0.153524838799209","0.16334742466697","0.14398086305003","0.101060881012316","0.106715192754411","0.104020627765548","0.105773445029634","0.114378489623581","0.105050419396678","0.108866073305455","0.120516961284033","0.121454938652793","0.134247355209192","0.122146152375878","0.102312666530545","0.0962957222483114","0.0919515668070212","0.0890443283581636","0.0818573046887298","0.0713749221341993","0.0737918811228008","0.073906529403627","0.0816865527662662","0.0795388543042236","","","",
"European Union","EUU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.572129754184449","0.549110974903171","0.51644813446759","0.497935460831726","0.467549924022683","0.452749221117672","0.446781960647839","0.417725778290752","0.400548607316528","0.377708121235199","0.35477445967387","0.344771245726332","0.327446120011979","0.324486657158927","0.308874343312882","0.295887735631415","0.274663151262747","0.254005199385705","0.23680815509067","0.222588214019324","0.221041454716064","0.203862576392065","0.196103333849398","0.185093422549474","0.170126083348154","","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.405306030395095","0.520540779135067","0.501703774997434","0.472764322382437","0.483513192923994","0.462839403766847","0.419094703835929","0.385788425823698","0.353587109083847","0.328443916288265","0.314992660314279","0.316010211319918","0.304113989858794","0.34492180647062","0.320783236851617","0.293628750326345","0.257913230996397","0.219931636022139","0.23277662334303","0.231084014535961","0.225765865551396","0.234112058058421","0.224599769899592","0.223268628494351","0.21911504907582","","","",
"Finland","FIN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.571463409995198","0.610024197654516","0.545403870808726","0.569793115726489","0.609412238980147","0.527707288350024","0.596342221509622","0.535660130118297","0.469779030995473","0.43318944831438","0.378653925122794","0.395655664742483","0.415185519982811","0.457548624279398","0.412237831474397","0.325580766330768","0.365771378678612","0.320943177341069","0.266132653725782","0.263203181907551","0.298523003313789","0.259182901959496","0.223421812374983","0.210245602987946","0.208842029959654","","","",
"Fiji","FJI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.293421047112807","0.240578254942276","0.247133288047785","0.237514146833953","0.220200185133765","0.214566628120729","0.216535343921069","0.209906361543658","0.199293839627247","0.183850028913544","0.196540721249284","0.235901648266466","0.189954136648929","0.21702625892466","0.258799595277821","0.201755333879451","0.213392166507888","0.199540337431826","0.149566519387997","0.133252136006553","0.19712716652045","0.167722469821883","0.158022560340508","0.161326028880201","0.152764620961382","","","",
"France","FRA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.363756326198051","0.362327709869687","0.326545060564406","0.31567981370219","0.283727935102022","0.281144960043572","0.292945919036558","0.262307563480237","0.267331293223136","0.249599963912978","0.226897114991944","0.222618617779328","0.211899187233808","0.21644633505497","0.209884318818125","0.199310728076323","0.181570046656431","0.168814450550335","0.161862537234904","0.156610273785466","0.150836389911131","0.135565391607427","0.134812643923595","0.128195949007132","0.114040653616147","","","",
"Faroe Islands","FRO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.494907458617838","0.447015940652103","0.456351526658192","0.432364498057878","0.43824931774902","0.474515502798905","0.486340931731777","0.442943141887635","0.469412925137962","0.610274843058124","0.506545416497248","0.487157962731743","0.489444281130582","0.393148778560927","0.381929467651142","0.436971655120608","0.369081955746933","0.497802603393797","0.339559248123259","0.342684450160334","0.384930520344511","0.415314025256443","0.439235659550557","","","",
"Gabon","GAB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.374899403390162","0.344709415093508","0.378136829320871","0.35955284228497","0.298552827815226","0.29349195230024","0.287190828583208","0.268265393005884","0.266269567668931","0.278013485795262","0.27049362617285","0.264804325414464","0.249068303062639","0.242470481078284","0.236587067020152","0.232844799251441","0.198426664163736","0.179924994051997","0.18493906300211","0.186688879128685","0.194961245065553","0.184349905928709","0.176550421688391","0.170141814293781","0.157871035740138","","","",
"United Kingdom","GBR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.573440039975627","0.572070147260122","0.546865585023137","0.511093241967947","0.482657233924962","0.454125428543814","0.435960682466235","0.394329118299499","0.387807761945448","0.374314094299222","0.350514350120338","0.336208908857907","0.309097006554349","0.301333999292472","0.283274623917331","0.276935964562322","0.257928335477339","0.244185624244953","0.232349750848648","0.218985748479745","0.219030983899566","0.193381263181956","0.195087716514245","0.181790472573088","0.159614032203555","","","",
"Georgia","GEO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.34318519617998","1.20428787624768","0.804476611858944","0.290746521845563","0.453445246482377","0.440120397494368","0.472190001609915","0.395964249809941","0.396848105590657","0.307664790735428","0.258223402263826","0.253871466142515","0.267430375845482","0.277103444443947","0.298245699227585","0.270004173686699","0.208268392348505","0.259140291262129","0.243786611285626","0.281241247593994","0.274952827964521","0.243641392804877","0.26216779983032","","","",
"Ghana","GHA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.210330682260207","0.199286570404476","0.189840912412384","0.201930184864844","0.208539916255481","0.208990858804854","0.208621587459996","0.223354611502127","0.212252748810174","0.204830341881701","0.185449858973724","0.19182927770174","0.193919241721454","0.18581975054617","0.164919853212115","0.143574073190986","0.175195481674618","0.171747687103706","0.143497556492894","0.11457572154723","0.135499346647087","0.114949969082355","0.124768641456857","0.140842092372104","0.131915130131383","","","",
"Gibraltar","GIB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18225326830645","0.175654159631212","0.171645047919911","0.164023488275698","0.177357730718762","0.171439169417473","0.170332288450378","0.165636156550754","0.167492569985136","0.167049669919569","0.165629555894954","0.163546907668405","0.160675136495238","0.162232194852079","0.159392904995561","0.140877883058446","0.138169232506869","0.131501939584781","0.137679690828763","0.143424813550974","0.156267727025213","0.154951113099583","0.133417323025552","0.112510518241522","0.113769108739019","","","",
"Gambia, The","GMB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.197187494327238","0.188940784860788","0.178692318571162","0.176351737267282","0.172410832838216","0.17725981501228","0.170295264832286","0.159608866418413","0.163856278588842","0.164754867749326","0.162385913332864","0.154543562525139","0.180119876914828","0.165246005125878","0.152134090131325","0.14879270791757","0.149890618631552","0.161016243244727","0.155576666969969","0.150850812913811","0.158733052417505","0.168010282237006","0.158784329916327","0.141904032952917","0.164242399620946","","","",
"Guinea-Bissau","GNB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16737190250852","0.157399386854928","0.155388155803354","0.15168900485018","0.143922605506575","0.135040395818762","0.118834550692245","0.120674561985813","0.141884211369264","0.155985830615122","0.109180676179252","0.10707296756593","0.109101005690376","0.134220376510296","0.131915126993615","0.129260451243548","0.124689773270411","0.125664185599247","0.1175209314465","0.116538217959589","0.111656210132531","0.104328834143062","0.10733816671274","0.10378397856434","0.106962311132947","","","",
"Equatorial Guinea","GNQ","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.239370745523652","0.50711372964295","0.405701595906174","0.224097558394823","0.0626925037624703","0.203277469199998","0.106145910040421","0.106391161117947","0.0484364199991973","0.107141210191073","0.0865236261080911","0.352428369365633","0.467497254127245","0.486047453563209","0.297248217869794","0.22274682060954","0.202521438197187","0.17257183848482","0.134890650175327","0.135541728781157","0.148894246919448","0.17934170063097","0.13572874433504","0.140628764653707","0.142746626106274","","","",
"Greece","GRC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.547791688069476","0.512707335895865","0.507457702253009","0.505143438596923","0.498986842409352","0.484102625976352","0.469041373768879","0.457972801200389","0.454268045578646","0.4359907727844","0.434439708382398","0.411610911696592","0.379907792459869","0.367041756549552","0.348496173454764","0.351122314270035","0.309494836422645","0.30362727594187","0.280749966327031","0.272658521519245","0.267611532279018","0.275034429278634","0.286618982205374","0.242801965371334","0.230279172746925","","","",
"Grenada","GRD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.23597763837826","0.233022510584453","0.245103832944881","0.251821915275191","0.286553266604032","0.288940687331582","0.278328599013","0.285392737942093","0.263644188995838","0.268191604816558","0.245287463049827","0.249483413258059","0.250992216574045","0.236852605305114","0.220218861317269","0.198443981523913","0.214131373981199","0.202785566083333","0.209138427639521","0.222262358725944","0.227106284258868","0.214602947505667","0.228632393907892","0.246563436446136","0.179786004545683","","","",
"Greenland","GRL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.166534688706128","0.154473298015307","0.171555181830588","0.151607347879467","0.172469994983831","0.168662304492087","0.149353293806828","0.160711186771892","0.174444962018437","0.168777675087114","0.176869966918171","0.181111420653297","0.179318066386907","0.167336007623065","0.169429701627508","0.171957694885867","0.159285005558648","0.145700812172262","0.12525757024836","0.128225917150845","0.121201411767218","0.115689300753185","0.111584763348844","0.120588615726056","0.153167931419466","","","",
"Guam","GUM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.829554444111901","0.745241468184341","0.633481660276992","0.571793551912603","0.684254673577497","0.673909176198253","0.636527457877502","0.617592126663414","0.647361658570492","0.627433991634451","0.596232960819306","0.564925724955424","0.545534774963478","0.535286191941434","0.524427798496203","0.457528232903683","0.379146323548409","0.41763862065006","0.40072142269983","0.385867400921654","0.402068318994149","0.388049893676768","0.405128150919645","0.368474393896129","0.362310562802131","","","",
"High income","HIC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.626603073511946","0.603497886192563","0.583102321405195","0.569154682749162","0.546336714741666","0.523227039402777","0.511474301447906","0.489585899118942","0.470896793431646","0.455792174628729","0.440089132019796","0.421991234859498","0.408693898379686","0.398689413988636","0.38145751979695","0.361718394048179","0.338036952780288","0.321819624040685","0.307812980561427","0.297508156186573","0.294815857297082","0.27726936087115","0.265616499636496","0.25502932002787","0.246547739207645","","","",
"Hong Kong SAR, China","HKG","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.274837996034136","0.263654595160645","0.280398381096774","0.27246333452682","0.225106742111159","0.216682334822676","0.188884566556897","0.186284281207612","0.249354349294217","0.261744676995504","0.225032861043411","0.205360356100003","0.207762602384355","0.216220361768678","0.186223632323232","0.176720812588555","0.153560202441258","0.146058086863253","0.141086889499045","0.137580693002095","0.122863678626308","0.123649014296427","0.118373073611115","0.117099619632087","0.115199079400858","","","",
"Honduras","HND","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.255219221367473","0.24903075490927","0.2627752717959","0.223760924164615","0.259989858770613","0.284537577411939","0.275347473889369","0.270730386492636","0.291027025189091","0.297921258447778","0.292289095927467","0.315915832824537","0.319706158350066","0.33321647755871","0.332228940173386","0.311212978448514","0.262836458958796","0.302040634535397","0.2807606721591","0.259264103906663","0.250142987953241","0.265004238906939","0.25071234045354","0.242182515223305","0.241697610524566","","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.178374830208593","0.163722004064802","0.166719900926599","0.166358858388958","0.167383418789031","0.172572894561342","0.168166392309656","0.163645839546323","0.152370753070055","0.145651127545277","0.143021293780962","0.139124783894705","0.141685315787941","0.140943790464147","0.140503087396529","0.131280895514932","0.129267500415922","0.12608203185565","0.121363859366824","0.118768134463429","0.124145238855523","0.125340679258309","0.123612725542596","0.125006763805531","0.124788805105107","","","",
"Croatia","HRV","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.462450958403022","0.429095535883168","0.44135084657481","0.455449282128826","0.450325537335876","0.406349707655848","0.4061939089497","0.393730179439072","0.394520364625804","0.357690126749276","0.342281520082597","0.30079818624637","0.286100884983916","0.25162640783794","0.245733880286837","0.237980918021223","0.223509085188533","0.199519974487657","0.190381679367549","0.181893930686074","","","",
"Haiti","HTI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.101843371633138","0.128953176217459","0.112460743368051","0.116508808470252","0.116045149979727","0.131563491413312","0.151146512162753","0.140241957900217","0.162110507771641","0.161103597546783","0.15556412568836","0.165976045918134","0.161915732186046","0.147546235532313","0.144527803088688","0.139975929985806","0.139330995390727","0.136758630618808","0.155684437456206","","","",
"Hungary","HUN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.772308267056306","0.706550446864278","0.711619579784889","0.643692639463109","0.636956883514178","0.644541912265288","0.60265638657751","0.55394633493457","0.527190197927822","0.460362018238631","0.42235894146188","0.379319480683219","0.376913434095736","0.349810936619904","0.336724324498177","0.311370799663532","0.292873624837414","0.26420937917286","0.234410040836196","0.23299055826821","0.210054543154935","0.194597593965834","0.174125213505386","0.167115461919564","","","",
"IBRD only","IBD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.921249987013971","0.913735769486175","0.902752919325277","0.846827725059845","0.795469199504015","0.778184834340111","0.745145818230336","0.696533374788357","0.66369246510958","0.639429594910719","0.602915466059045","0.579402174996485","0.568350738952886","0.575286337153628","0.560096398549585","0.538248645826637","0.508175581587025","0.475603120248242","0.463294080497396","0.455879743787209","0.443647308224077","0.438063054492958","0.42436203955216","0.399667935871897","0.380443174008717","","","",
"IDA & IBRD total","IBT","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.868991928075159","0.861104812099846","0.852033926426374","0.801129330079303","0.752721661357321","0.735369913123587","0.705442565857235","0.660605002676402","0.63037374688085","0.608091821239406","0.575840977851233","0.553639256181476","0.543114085856847","0.54905125706903","0.532415535831267","0.510943816445319","0.482886360761188","0.453034165718549","0.441217621793698","0.432446542307727","0.421483710039913","0.416643780699611","0.403314087414966","0.379999949872668","0.361334327353003","","","",
